run_id,checkpoint,success,termination_reason,start_x,start_y,start_z,goal_x,goal_y,goal_z,initial_distance_cm,final_distance_cm,steps,time_sec,trajectory_length_cm,mean_action_change,max_action_change,control_freq_hz,action_scale,max_step_m,goal_threshold_cm,dry_run
20260910_155939_ep04,4,checkpoints/panda_reach_ppo_40000_steps,False,error:RuntimeError,0.0,0.1,0.0,0.24749262822477336,0.0015709579246535024,0.5145659858643155,0.24749262822477336,0.10157095792465351,0.5145659858643155,10.0,10.0,0,0.00015929499932099134,0.0,nan,nan,20,0.03,0.02,5.0,900.0,30.0,False
20260910_160036_ep05,5,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.0,-0.1,0.0,0.3060148194371734,0.0007686160191567233,0.48553774077065526,0.3060148194371734,-0.09923138398084329,0.48553774077065526,10.0,4.947353020643656,9,0.4046915799999624,6.032345019373571,0.0007359868466077925,0.003659280054531879,20,0.03,0.02,5.0,900.0,30.0,False
20260910_160046_ep06,6,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.0,0.0,0.1,0.3059522563399968,3.861673490846069e-05,0.48547276568996944,0.3059522563399968,3.861673490846069e-05,0.5854727656899694,9.999999999999998,4.386903334308933,10,0.45347806900008436,6.5877003523863635,0.0003629003524826914,0.0006429257210787792,20,0.03,0.02,5.0,900.0,30.0,False
20260910_160112_ep07,7,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.0,0.0,-0.1,0.3059131185433889,-1.7065676426790963e-05,0.4855470121666392,0.3059131185433889,-1.7065676426790963e-05,0.3855470121666392,9.999999999999998,4.994579961308116,16,0.7541797529993346,5.50826437349226,0.0008651529555472424,0.0015756770616123942,20,0.03,0.02,5.0,900.0,30.0,False
20260910_160120_ep08,8,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.1,0.1,0.0,0.30737252276015503,4.137756218841918e-06,0.4868506240293221,0.407372522760155,0.10000413775621884,0.4868506240293221,14.142135623730951,4.971709524107144,23,1.1046753560003708,11.983526524979194,0.0010099750335202141,0.0020838588071397535,20,0.03,0.02,5.0,900.0,30.0,False
20260910_160124_ep09,9,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.1,-0.1,0.0,0.30741204028792285,0.00032990072299093795,0.4869461321426133,0.4074120402879229,-0.09967009927700907,0.4869461321426133,14.142135623730953,4.9783582228886125,20,0.9562807769998471,11.025699640527739,0.0010562757925979254,0.0019574015915910883,20,0.03,0.02,5.0,900.0,30.0,False
20260910_160129_ep10,10,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,-0.1,0.1,0.0,0.30745537418167307,-0.0003084697025255698,0.48709176752391825,0.20745537418167306,0.09969153029747443,0.48709176752391825,14.142135623730953,4.429090697345062,15,0.7041510290000588,10.850801846043273,0.00047352946894514204,0.0009766462851527773,20,0.03,0.02,5.0,900.0,30.0,False
20260910_160133_ep11,11,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,-0.1,-0.1,0.0,0.30600524864384143,0.00034904759319055983,0.48544705730950893,0.20600524864384143,-0.09965095240680945,0.48544705730950893,14.142135623730953,4.778539078801936,16,0.7545033030000923,11.774550814598458,0.0006448018361028077,0.0013631133031736444,20,0.03,0.02,5.0,900.0,30.0,False
20260910_160137_ep12,12,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.1,0.0,0.1,0.30592466100928634,-0.000397957605416207,0.4855003424901907,0.40592466100928637,-0.000397957605416207,0.5855003424901907,14.142135623730953,4.954648314538694,24,1.1559981020000123,12.207875128731994,0.0003753776472476003,0.0011756938037253391,20,0.03,0.02,5.0,900.0,30.0,False
20260910_160142_ep13,13,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.1,0.0,-0.1,0.30594425624754923,-0.0002004534367330916,0.4850003003910657,0.40594425624754926,-0.0002004534367330916,0.3850003003910657,14.142135623730953,4.901850061354405,14,0.6556568270007119,9.24841578106462,0.0013493682679495069,0.0030764505835854613,20,0.03,0.02,5.0,900.0,30.0,False
